date,GSPCprem
1985-03-29,-13.348560257620852
1985-06-28,-12.118267206287676
1985-09-30,42.32507794644212
1985-12-31,-4.301774307333172
1986-03-31,-23.31776345293213
1986-06-30,-74.10780427807086
1986-09-30,58.35663840297903
1986-12-31,152.4502723501471
1987-03-31,-19.35025402050352
1987-06-30,50.271711763177876
1987-09-30,-267.7664971974905
1987-12-31,44.51178436115969
1988-03-31,5.989681265419943
1988-06-30,-13.27756856256299
1988-09-30,22.90228101878173
1988-12-30,71.90414012817568
1989-03-31,55.501348182422234
1989-06-30,94.63352556143704
1989-09-29,-36.23238216419064
1989-12-29,-82.62333787940825
1990-03-30,-39.02377639608217
1990-06-29,-13.616052984324707
1990-09-28,-14.447140558532087
1990-12-31,41.77416123098242
1991-03-28,-5.391127739300303
1991-06-28,43.39746508298304
1991-09-30,8.632984368507653
1991-12-31,-27.01726025061024
1992-03-31,29.42125655833766
1992-06-30,42.154280656402676
1992-09-30,-0.1624608273768473
1992-12-31,5.666743666371117
1993-03-31,-33.39017229709225
1993-06-30,-9.422454821420919
1993-09-30,21.15397299501127
1993-12-31,34.74280124900665
1994-03-31,10.843901751897452
1994-06-30,34.9509194893904
1994-09-30,19.52410838797706
1994-12-30,21.782425522078313
1995-03-31,30.249031654192457
1995-06-30,31.471207420288252
1995-09-29,-10.841751859609671
1995-12-29,30.622603819196172
1996-03-29,10.110349765957764
1996-06-28,-54.936927539853116
1996-09-30,25.400841675976555
1996-12-31,66.15688387212448
1997-03-31,64.91669480451446
1997-06-30,85.69997205917777
1997-09-30,-45.008616096899
1997-12-31,6.980213121624441
1998-03-31,5.90176333303431
1998-06-30,-18.458766532961825
1998-09-30,92.10307428115415
1998-12-31,46.55827150002098
1999-03-31,41.17283298201855
1999-06-30,-43.12531094560397
1999-09-30,72.92529279929654
1999-12-31,-64.28379867333983
2000-03-31,-45.31454293615194
2000-06-30,-24.676965375399078
2000-09-29,-11.59817130930058
2000-12-29,32.055356354924136
2001-03-30,85.02377499611909
2001-06-29,-15.642668237608332
2001-09-28,17.444485138383005
2001-12-31,-19.755740874868227
2002-03-28,-68.74104646686749
2002-06-28,-87.84548202027253
2002-09-30,98.86515527583963
2002-12-31,-33.018417350350155
2003-03-31,96.16292858266016
2003-06-30,18.00242808135794
2003-09-30,62.90024254565688
2003-12-31,19.824664335661133
2004-03-31,-21.07190233048331
2004-06-30,-42.451623397328106
2004-09-30,15.72299214326717
2004-12-31,-31.551575016075248
2005-03-31,-27.68437764218476
2005-06-30,41.59028724791891
2005-09-30,-24.072196079038797
2005-12-30,24.66511786365102
2006-03-31,11.113696742170314
2006-06-30,1.0461817027545148
2006-09-29,30.686503804687995
2006-12-29,10.452137614585022
2007-03-30,45.37805986950501
2007-06-29,-40.64961323353115
2007-09-28,12.469823468921312
2007-12-31,-74.16850210489474
2008-03-31,55.78103719331625
2008-06-30,-13.154592387138312
2008-09-30,-197.65106012582703
2008-12-31,-102.9038116717513
2009-03-31,112.51009497493574
2009-06-30,85.92007022898396
2009-09-30,-23.82940063426374
2009-12-31,-45.94906361872567
2010-03-31,17.5610765724546
2010-06-30,82.36341948777459
2010-09-30,45.597268456720414
2010-12-31,26.183086350462542
2011-03-31,35.283575996260694
2011-06-30,-26.672907276905953
2011-09-30,125.08772205660766
2011-12-30,49.02594554322028
2012-03-30,-8.771718881804324
2012-06-29,14.092270982173787
2012-09-28,-21.678446966805314
2012-12-31,58.52666041298875
2013-03-28,19.664928489536447
2013-06-28,53.92863263312732
2013-09-30,51.78361611075723
2013-12-31,-41.385084336794485
2014-03-31,7.412946983232985
2014-06-30,-17.532061626402424
2014-09-30,26.93063174229019
2014-12-31,-37.285967006569585
2015-03-31,10.1999837866698
2015-06-30,22.91622773140596
2015-09-30,99.57474137531162
2015-12-31,-63.129779094675726
2016-03-31,3.1579771756138766
2016-06-30,43.957269904720555
2016-09-30,-22.818852917083923
2016-12-30,19.639902983909174
2017-03-31,10.95069698713176
2017-06-30,21.476604417463445
2017-09-29,23.933651952281178
2017-12-29,59.93085902695724
2018-03-29,1.3886219127047068
2018-06-29,38.644250699279915
2018-09-28,-77.86275219758157
2018-12-31,-2.299999952316284
